dteday,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month,year,dow,woy,peak_hr,atemp_windspeed,hr_cat,temp_cat,hum_cat,cnt_season
2012-05-01,11563,2012-05-01,2,1,5,23,0,2,1,1,0.6,0.5758,0.78,0.0,16,79,95,1,5,2012,1,18,0,0,5,2,2,829127
2012-05-02,11564,2012-05-02,2,1,5,0,0,3,1,1,0.6,0.5758,0.78,0.1045,4,43,47,2,5,2012,2,18,0,0,0,2,2,829127
2012-05-02,11565,2012-05-02,2,1,5,1,0,3,1,1,0.56,0.5303,0.83,0.0,8,7,15,2,5,2012,2,18,0,0,0,2,2,829127
2012-05-02,11566,2012-05-02,2,1,5,2,0,3,1,1,0.56,0.5303,0.83,0.0,7,9,16,2,5,2012,2,18,0,0,0,2,2,829127
2012-05-02,11567,2012-05-02,2,1,5,3,0,3,1,1,0.56,0.5303,0.83,0.0896,0,6,6,2,5,2012,2,18,0,0,0,2,2,829127
2012-05-02,11568,2012-05-02,2,1,5,4,0,3,1,1,0.54,0.5152,0.88,0.0,2,2,4,2,5,2012,2,18,0,0,0,2,3,829127
2012-05-02,11569,2012-05-02,2,1,5,5,0,3,1,1,0.54,0.5152,0.9,0.1343,2,31,33,2,5,2012,2,18,0,0,0,2,3,829127
2012-05-02,11570,2012-05-02,2,1,5,6,0,3,1,3,0.56,0.5303,0.84,0.0,3,117,120,2,5,2012,2,18,0,0,0,2,2,829127
2012-05-02,11571,2012-05-02,2,1,5,7,0,3,1,2,0.54,0.5152,0.88,0.19399999999999998,14,344,358,2,5,2012,2,18,1,0,1,2,3,829127
2012-05-02,11572,2012-05-02,2,1,5,8,0,3,1,2,0.56,0.5303,0.88,0.0,26,640,666,2,5,2012,2,18,1,0,1,2,3,829127
2012-05-02,11573,2012-05-02,2,1,5,9,0,3,1,2,0.56,0.5303,0.88,0.0,26,289,315,2,5,2012,2,18,1,0,2,2,3,829127
2012-05-02,11574,2012-05-02,2,1,5,10,0,3,1,2,0.58,0.5455,0.83,0.1045,28,147,175,2,5,2012,2,18,0,0,2,2,2,829127
2012-05-02,11575,2012-05-02,2,1,5,11,0,3,1,2,0.58,0.5455,0.81,0.1343,39,145,184,2,5,2012,2,18,0,0,2,2,2,829127
2012-05-02,11576,2012-05-02,2,1,5,12,0,3,1,2,0.58,0.5455,0.83,0.2239,35,210,245,2,5,2012,2,18,0,0,2,2,2,829127
2012-05-02,11577,2012-05-02,2,1,5,13,0,3,1,2,0.58,0.5455,0.78,0.19399999999999998,49,179,228,2,5,2012,2,18,0,0,2,2,2,829127
2012-05-02,11578,2012-05-02,2,1,5,14,0,3,1,1,0.62,0.6061,0.69,0.0896,51,189,240,2,5,2012,2,18,0,0,2,2,2,829127
2012-05-02,11579,2012-05-02,2,1,5,15,0,3,1,1,0.64,0.6061,0.65,0.19399999999999998,52,204,256,2,5,2012,2,18,0,0,2,2,2,829127
2012-05-02,11580,2012-05-02,2,1,5,16,0,3,1,1,0.64,0.6061,0.65,0.1642,54,313,367,2,5,2012,2,18,0,0,3,2,2,829127
2012-05-02,11581,2012-05-02,2,1,5,17,0,3,1,1,0.6,0.5909,0.73,0.2537,70,659,729,2,5,2012,2,18,1,0,3,2,2,829127
2012-05-02,11582,2012-05-02,2,1,5,18,0,3,1,1,0.56,0.5303,0.73,0.2239,43,770,813,2,5,2012,2,18,1,0,3,2,2,829127
2012-05-02,11583,2012-05-02,2,1,5,19,0,3,1,1,0.54,0.5152,0.77,0.2537,43,461,504,2,5,2012,2,18,1,0,3,2,2,829127
2012-05-02,11584,2012-05-02,2,1,5,20,0,3,1,1,0.52,0.5,0.77,0.2537,42,296,338,2,5,2012,2,18,0,0,4,2,2,829127
2012-05-02,11585,2012-05-02,2,1,5,21,0,3,1,1,0.52,0.5,0.77,0.2239,21,218,239,2,5,2012,2,18,0,0,4,2,2,829127
2012-05-02,11586,2012-05-02,2,1,5,22,0,3,1,1,0.5,0.4848,0.82,0.2239,27,146,173,2,5,2012,2,18,0,0,5,2,2,829127
2012-05-02,11587,2012-05-02,2,1,5,23,0,3,1,2,0.5,0.4848,0.77,0.2537,21,77,98,2,5,2012,2,18,0,0,5,2,2,829127
2012-05-03,11588,2012-05-03,2,1,5,0,0,4,1,2,0.48,0.4697,0.82,0.2239,15,75,90,3,5,2012,3,18,0,0,0,2,2,829127
2012-05-03,11589,2012-05-03,2,1,5,1,0,4,1,2,0.46,0.4545,0.88,0.1045,9,15,24,3,5,2012,3,18,0,0,0,2,3,829127
2012-05-03,11590,2012-05-03,2,1,5,2,0,4,1,2,0.46,0.4545,0.88,0.1343,4,13,17,3,5,2012,3,18,0,0,0,2,3,829127
2012-05-03,11591,2012-05-03,2,1,5,3,0,4,1,2,0.46,0.4545,0.88,0.0,2,4,6,3,5,2012,3,18,0,0,0,2,3,829127
2012-05-03,11592,2012-05-03,2,1,5,4,0,4,1,2,0.46,0.4545,0.88,0.2537,0,2,2,3,5,2012,3,18,0,0,0,2,3,829127
2012-05-03,11593,2012-05-03,2,1,5,5,0,4,1,2,0.46,0.4545,0.88,0.2537,1,20,21,3,5,2012,3,18,0,0,0,2,3,829127
2012-05-03,11594,2012-05-03,2,1,5,6,0,4,1,2,0.46,0.4545,0.88,0.1642,8,128,136,3,5,2012,3,18,0,0,0,2,3,829127
2012-05-03,11595,2012-05-03,2,1,5,7,0,4,1,3,0.44,0.4394,0.94,0.1045,8,376,384,3,5,2012,3,18,1,0,1,2,3,829127
2012-05-03,11596,2012-05-03,2,1,5,8,0,4,1,3,0.46,0.4545,0.88,0.19399999999999998,19,608,627,3,5,2012,3,18,1,0,1,2,3,829127
2012-05-03,11597,2012-05-03,2,1,5,9,0,4,1,2,0.48,0.4697,0.88,0.1045,25,279,304,3,5,2012,3,18,1,0,2,2,3,829127
2012-05-03,11598,2012-05-03,2,1,5,10,0,4,1,2,0.52,0.5,0.77,0.0,36,132,168,3,5,2012,3,18,0,0,2,2,2,829127
2012-05-03,11599,2012-05-03,2,1,5,11,0,4,1,1,0.54,0.5152,0.77,0.0,34,167,201,3,5,2012,3,18,0,0,2,2,2,829127
2012-05-03,11600,2012-05-03,2,1,5,12,0,4,1,1,0.56,0.5303,0.73,0.1343,64,237,301,3,5,2012,3,18,0,0,2,2,2,829127
2012-05-03,11601,2012-05-03,2,1,5,13,0,4,1,1,0.6,0.5909,0.69,0.19399999999999998,48,217,265,3,5,2012,3,18,0,0,2,2,2,829127
2012-05-03,11602,2012-05-03,2,1,5,14,0,4,1,1,0.64,0.6061,0.65,0.19399999999999998,33,171,204,3,5,2012,3,18,0,0,2,2,2,829127
2012-05-03,11603,2012-05-03,2,1,5,15,0,4,1,1,0.66,0.6212,0.61,0.19399999999999998,63,220,283,3,5,2012,3,18,0,0,2,2,1,829127
2012-05-03,11604,2012-05-03,2,1,5,16,0,4,1,1,0.68,0.6364,0.57,0.1642,45,325,370,3,5,2012,3,18,0,0,3,2,1,829127
2012-05-03,11605,2012-05-03,2,1,5,17,0,4,1,1,0.72,0.6667,0.54,0.1343,87,617,704,3,5,2012,3,18,1,0,3,3,1,829127
2012-05-03,11606,2012-05-03,2,1,5,18,0,4,1,1,0.72,0.6667,0.58,0.1343,64,642,706,3,5,2012,3,18,1,0,3,3,1,829127
2012-05-03,11607,2012-05-03,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.19399999999999998,55,467,522,3,5,2012,3,18,1,0,3,3,1,829127
2012-05-03,11608,2012-05-03,2,1,5,20,0,4,1,1,0.64,0.6061,0.73,0.19399999999999998,52,368,420,3,5,2012,3,18,0,0,4,2,2,829127
2012-05-03,11609,2012-05-03,2,1,5,21,0,4,1,1,0.62,0.5909,0.78,0.1343,42,257,299,3,5,2012,3,18,0,0,4,2,2,829127
2012-05-03,11610,2012-05-03,2,1,5,22,0,4,1,1,0.62,0.5909,0.78,0.0,29,217,246,3,5,2012,3,18,0,0,5,2,2,829127
2012-05-03,11611,2012-05-03,2,1,5,23,0,4,1,1,0.6,0.5606,0.83,0.0,21,100,121,3,5,2012,3,18,0,0,5,2,2,829127
2012-05-04,11612,2012-05-04,2,1,5,0,0,5,1,1,0.6,0.5758,0.78,0.3284,19,70,89,4,5,2012,4,18,0,0,0,2,2,829127
2012-05-04,11613,2012-05-04,2,1,5,1,0,5,1,1,0.6,0.5758,0.78,0.1045,15,33,48,4,5,2012,4,18,0,0,0,2,2,829127
2012-05-04,11614,2012-05-04,2,1,5,2,0,5,1,1,0.58,0.5455,0.83,0.1343,0,11,11,4,5,2012,4,18,0,0,0,2,2,829127
2012-05-04,11615,2012-05-04,2,1,5,3,0,5,1,1,0.56,0.5303,0.88,0.2239,0,14,14,4,5,2012,4,18,0,0,0,2,3,829127
2012-05-04,11616,2012-05-04,2,1,5,4,0,5,1,1,0.56,0.5303,0.88,0.19399999999999998,0,4,4,4,5,2012,4,18,0,0,0,2,3,829127
2012-05-04,11617,2012-05-04,2,1,5,5,0,5,1,1,0.56,0.5303,0.88,0.19399999999999998,0,24,24,4,5,2012,4,18,0,0,0,2,3,829127
2012-05-04,11618,2012-05-04,2,1,5,6,0,5,1,1,0.54,0.5152,0.94,0.1045,8,127,135,4,5,2012,4,18,0,0,0,2,3,829127
2012-05-04,11619,2012-05-04,2,1,5,7,0,5,1,1,0.56,0.5303,0.88,0.0,9,347,356,4,5,2012,4,18,1,0,1,2,3,829127
2012-05-04,11620,2012-05-04,2,1,5,8,0,5,1,1,0.56,0.5303,0.88,0.0,34,584,618,4,5,2012,4,18,1,0,1,2,3,829127
2012-05-04,11621,2012-05-04,2,1,5,9,0,5,1,1,0.6,0.5758,0.78,0.0,32,262,294,4,5,2012,4,18,1,0,2,2,2,829127
2012-05-04,11622,2012-05-04,2,1,5,10,0,5,1,2,0.62,0.5909,0.73,0.1343,45,154,199,4,5,2012,4,18,0,0,2,2,2,829127
2012-05-04,11623,2012-05-04,2,1,5,11,0,5,1,2,0.7,0.6515,0.61,0.0,77,181,258,4,5,2012,4,18,0,0,2,3,1,829127
2012-05-04,11624,2012-05-04,2,1,5,12,0,5,1,3,0.62,0.5909,0.78,0.3582,46,125,171,4,5,2012,4,18,0,0,2,2,2,829127
2012-05-04,11625,2012-05-04,2,1,5,13,0,5,1,2,0.64,0.6061,0.73,0.0,71,207,278,4,5,2012,4,18,0,0,2,2,2,829127
2012-05-04,11626,2012-05-04,2,1,5,14,0,5,1,2,0.66,0.6212,0.74,0.2836,83,159,242,4,5,2012,4,18,0,0,2,2,2,829127
2012-05-04,11627,2012-05-04,2,1,5,15,0,5,1,2,0.72,0.6818,0.62,0.1045,103,240,343,4,5,2012,4,18,0,0,2,3,1,829127
2012-05-04,11628,2012-05-04,2,1,5,16,0,5,1,1,0.76,0.6818,0.48,0.1642,82,358,440,4,5,2012,4,18,0,0,3,3,1,829127
2012-05-04,11629,2012-05-04,2,1,5,17,0,5,1,1,0.7,0.6515,0.54,0.4627,96,547,643,4,5,2012,4,18,1,1,3,3,1,829127
2012-05-04,11630,2012-05-04,2,1,5,18,0,5,1,1,0.7,0.6515,0.54,0.4627,77,564,641,4,5,2012,4,18,1,1,3,3,1,829127
2012-05-04,11631,2012-05-04,2,1,5,19,0,5,1,1,0.7,0.6515,0.51,0.1343,64,388,452,4,5,2012,4,18,1,0,3,3,1,829127
2012-05-04,11632,2012-05-04,2,1,5,20,0,5,1,1,0.68,0.6364,0.51,0.1045,58,255,313,4,5,2012,4,18,0,0,4,2,1,829127
2012-05-04,11633,2012-05-04,2,1,5,21,0,5,1,1,0.64,0.6061,0.69,0.19399999999999998,49,186,235,4,5,2012,4,18,0,0,4,2,2,829127
2012-05-04,11634,2012-05-04,2,1,5,22,0,5,1,1,0.6,0.5606,0.83,0.1343,50,182,232,4,5,2012,4,18,0,0,5,2,2,829127
2012-05-04,11635,2012-05-04,2,1,5,23,0,5,1,1,0.6,0.5606,0.83,0.0896,51,205,256,4,5,2012,4,18,0,0,5,2,2,829127
2012-05-05,11636,2012-05-05,2,1,5,0,0,6,0,1,0.6,0.5606,0.83,0.0,42,111,153,5,5,2012,5,18,0,0,0,2,2,829127
2012-05-05,11637,2012-05-05,2,1,5,1,0,6,0,1,0.6,0.5606,0.83,0.0,28,79,107,5,5,2012,5,18,0,0,0,2,2,829127
2012-05-05,11638,2012-05-05,2,1,5,2,0,6,0,1,0.58,0.5455,0.88,0.0,24,51,75,5,5,2012,5,18,0,0,0,2,3,829127
2012-05-05,11639,2012-05-05,2,1,5,3,0,6,0,1,0.58,0.5455,0.83,0.0,11,21,32,5,5,2012,5,18,0,0,0,2,2,829127
2012-05-05,11640,2012-05-05,2,1,5,4,0,6,0,1,0.56,0.5303,0.88,0.1045,0,9,9,5,5,2012,5,18,0,0,0,2,3,829127
2012-05-05,11641,2012-05-05,2,1,5,5,0,6,0,1,0.56,0.5303,0.88,0.0896,8,14,22,5,5,2012,5,18,0,0,0,2,3,829127
2012-05-05,11642,2012-05-05,2,1,5,6,0,6,0,2,0.54,0.5152,0.94,0.0,9,33,42,5,5,2012,5,18,0,0,0,2,3,829127
2012-05-05,11643,2012-05-05,2,1,5,7,0,6,0,1,0.56,0.5303,0.88,0.0,8,79,87,5,5,2012,5,18,0,0,1,2,3,829127
2012-05-05,11644,2012-05-05,2,1,5,8,0,6,0,1,0.58,0.5455,0.83,0.0896,42,155,197,5,5,2012,5,18,0,0,1,2,2,829127
2012-05-05,11645,2012-05-05,2,1,5,9,0,6,0,1,0.62,0.5909,0.78,0.1045,61,223,284,5,5,2012,5,18,0,0,2,2,2,829127
2012-05-05,11646,2012-05-05,2,1,5,10,0,6,0,1,0.66,0.6212,0.65,0.1343,148,284,432,5,5,2012,5,18,1,0,2,2,2,829127
2012-05-05,11647,2012-05-05,2,1,5,11,0,6,0,1,0.7,0.6515,0.58,0.0896,221,354,575,5,5,2012,5,18,1,0,2,3,1,829127
2012-05-05,11648,2012-05-05,2,1,5,12,0,6,0,1,0.72,0.6667,0.58,0.1045,220,330,550,5,5,2012,5,18,1,0,2,3,1,829127
2012-05-05,11649,2012-05-05,2,1,5,13,0,6,0,1,0.74,0.6818,0.55,0.1343,217,307,524,5,5,2012,5,18,1,0,2,3,1,829127
2012-05-05,11650,2012-05-05,2,1,5,14,0,6,0,3,0.7,0.6515,0.61,0.2985,187,241,428,5,5,2012,5,18,1,0,2,3,1,829127
2012-05-05,11651,2012-05-05,2,1,5,15,0,6,0,3,0.66,0.6212,0.74,0.19399999999999998,241,300,541,5,5,2012,5,18,1,0,2,2,2,829127
2012-05-05,11652,2012-05-05,2,1,5,16,0,6,0,2,0.68,0.6364,0.65,0.3881,230,310,540,5,5,2012,5,18,1,1,3,2,2,829127
2012-05-05,11653,2012-05-05,2,1,5,17,0,6,0,2,0.68,0.6364,0.65,0.2985,204,298,502,5,5,2012,5,18,1,0,3,2,2,829127
2012-05-05,11654,2012-05-05,2,1,5,18,0,6,0,2,0.66,0.6212,0.69,0.3582,156,278,434,5,5,2012,5,18,1,1,3,2,2,829127
2012-05-05,11655,2012-05-05,2,1,5,19,0,6,0,2,0.62,0.5909,0.73,0.3284,151,254,405,5,5,2012,5,18,1,0,3,2,2,829127
2012-05-05,11656,2012-05-05,2,1,5,20,0,6,0,1,0.6,0.5758,0.78,0.2537,100,209,309,5,5,2012,5,18,0,0,4,2,2,829127
2012-05-05,11657,2012-05-05,2,1,5,21,0,6,0,2,0.58,0.5455,0.78,0.2239,86,183,269,5,5,2012,5,18,0,0,4,2,2,829127
2012-05-05,11658,2012-05-05,2,1,5,22,0,6,0,2,0.58,0.5455,0.78,0.19399999999999998,67,150,217,5,5,2012,5,18,0,0,5,2,2,829127
2012-05-05,11659,2012-05-05,2,1,5,23,0,6,0,2,0.56,0.5303,0.83,0.2836,35,114,149,5,5,2012,5,18,0,0,5,2,2,829127
2012-05-06,11660,2012-05-06,2,1,5,0,0,0,0,2,0.56,0.5303,0.83,0.1343,23,111,134,6,5,2012,6,18,0,0,0,2,2,829127
2012-05-06,11661,2012-05-06,2,1,5,1,0,0,0,2,0.54,0.5152,0.83,0.2239,37,84,121,6,5,2012,6,18,0,0,0,2,2,829127
2012-05-06,11662,2012-05-06,2,1,5,2,0,0,0,2,0.54,0.5152,0.83,0.2836,29,64,93,6,5,2012,6,18,0,0,0,2,2,829127
2012-05-06,11663,2012-05-06,2,1,5,3,0,0,0,2,0.54,0.5152,0.83,0.19399999999999998,9,19,28,6,5,2012,6,18,0,0,0,2,2,829127
2012-05-06,11664,2012-05-06,2,1,5,4,0,0,0,3,0.52,0.5,0.83,0.1642,9,7,16,6,5,2012,6,18,0,0,0,2,2,829127
2012-05-06,11665,2012-05-06,2,1,5,5,0,0,0,3,0.52,0.5,0.83,0.1642,1,10,11,6,5,2012,6,18,0,0,0,2,2,829127
2012-05-06,11666,2012-05-06,2,1,5,6,0,0,0,3,0.52,0.5,0.83,0.2239,3,14,17,6,5,2012,6,18,0,0,0,2,2,829127
2012-05-06,11667,2012-05-06,2,1,5,7,0,0,0,3,0.52,0.5,0.83,0.1642,5,31,36,6,5,2012,6,18,0,0,1,2,2,829127
2012-05-06,11668,2012-05-06,2,1,5,8,0,0,0,2,0.5,0.4848,0.88,0.1343,23,91,114,6,5,2012,6,18,0,0,1,2,3,829127
2012-05-06,11669,2012-05-06,2,1,5,9,0,0,0,2,0.52,0.5,0.83,0.1642,63,128,191,6,5,2012,6,18,0,0,2,2,2,829127
2012-05-06,11670,2012-05-06,2,1,5,10,0,0,0,2,0.54,0.5152,0.77,0.1045,112,221,333,6,5,2012,6,18,1,0,2,2,2,829127
2012-05-06,11671,2012-05-06,2,1,5,11,0,0,0,1,0.56,0.5303,0.73,0.1045,144,270,414,6,5,2012,6,18,1,0,2,2,2,829127
2012-05-06,11672,2012-05-06,2,1,5,12,0,0,0,2,0.6,0.6061,0.64,0.0896,207,351,558,6,5,2012,6,18,1,0,2,2,2,829127
2012-05-06,11673,2012-05-06,2,1,5,13,0,0,0,2,0.6,0.6061,0.64,0.0,197,368,565,6,5,2012,6,18,1,0,2,2,2,829127
2012-05-06,11674,2012-05-06,2,1,5,14,0,0,0,2,0.6,0.6061,0.64,0.1045,226,292,518,6,5,2012,6,18,1,0,2,2,2,829127
2012-05-06,11675,2012-05-06,2,1,5,15,0,0,0,2,0.62,0.6061,0.61,0.1045,229,342,571,6,5,2012,6,18,1,0,2,2,1,829127
2012-05-06,11676,2012-05-06,2,1,5,16,0,0,0,2,0.62,0.6061,0.61,0.0,181,363,544,6,5,2012,6,18,1,0,3,2,1,829127
2012-05-06,11677,2012-05-06,2,1,5,17,0,0,0,2,0.62,0.6061,0.65,0.1343,195,316,511,6,5,2012,6,18,1,0,3,2,2,829127
2012-05-06,11678,2012-05-06,2,1,5,18,0,0,0,2,0.62,0.6061,0.61,0.19399999999999998,131,332,463,6,5,2012,6,18,1,0,3,2,1,829127
2012-05-06,11679,2012-05-06,2,1,5,19,0,0,0,2,0.6,0.6061,0.64,0.1642,117,266,383,6,5,2012,6,18,1,0,3,2,2,829127
2012-05-06,11680,2012-05-06,2,1,5,20,0,0,0,1,0.6,0.6061,0.64,0.19399999999999998,73,203,276,6,5,2012,6,18,0,0,4,2,2,829127
2012-05-06,11681,2012-05-06,2,1,5,21,0,0,0,1,0.56,0.5303,0.73,0.19399999999999998,55,148,203,6,5,2012,6,18,0,0,4,2,2,829127
2012-05-06,11682,2012-05-06,2,1,5,22,0,0,0,1,0.56,0.5303,0.73,0.1642,44,113,157,6,5,2012,6,18,0,0,5,2,2,829127
2012-05-06,11683,2012-05-06,2,1,5,23,0,0,0,1,0.52,0.5,0.77,0.19399999999999998,22,80,102,6,5,2012,6,18,0,0,5,2,2,829127
2012-05-07,11684,2012-05-07,2,1,5,0,0,1,1,2,0.52,0.5,0.77,0.1343,13,21,34,7,5,2012,0,19,0,0,0,2,2,829127
2012-05-07,11685,2012-05-07,2,1,5,1,0,1,1,2,0.52,0.5,0.77,0.19399999999999998,1,8,9,7,5,2012,0,19,0,0,0,2,2,829127
2012-05-07,11686,2012-05-07,2,1,5,2,0,1,1,1,0.5,0.4848,0.77,0.19399999999999998,1,5,6,7,5,2012,0,19,0,0,0,2,2,829127
2012-05-07,11687,2012-05-07,2,1,5,3,0,1,1,1,0.5,0.4848,0.77,0.19399999999999998,2,3,5,7,5,2012,0,19,0,0,0,2,2,829127
2012-05-07,11688,2012-05-07,2,1,5,4,0,1,1,2,0.46,0.4545,0.88,0.1343,0,2,2,7,5,2012,0,19,0,0,0,2,3,829127
2012-05-07,11689,2012-05-07,2,1,5,5,0,1,1,1,0.46,0.4545,0.88,0.1045,2,21,23,7,5,2012,0,19,0,0,0,2,3,829127
2012-05-07,11690,2012-05-07,2,1,5,6,0,1,1,1,0.46,0.4545,0.88,0.1045,8,134,142,7,5,2012,0,19,0,0,0,2,3,829127
2012-05-07,11691,2012-05-07,2,1,5,7,0,1,1,2,0.48,0.4697,0.82,0.1045,18,367,385,7,5,2012,0,19,1,0,1,2,2,829127
2012-05-07,11692,2012-05-07,2,1,5,8,0,1,1,2,0.5,0.4848,0.82,0.19399999999999998,31,608,639,7,5,2012,0,19,1,0,1,2,2,829127
2012-05-07,11693,2012-05-07,2,1,5,9,0,1,1,2,0.5,0.4848,0.82,0.2239,61,289,350,7,5,2012,0,19,1,0,2,2,2,829127
2012-05-07,11694,2012-05-07,2,1,5,10,0,1,1,2,0.52,0.5,0.77,0.19399999999999998,62,128,190,7,5,2012,0,19,0,0,2,2,2,829127
2012-05-07,11695,2012-05-07,2,1,5,11,0,1,1,2,0.54,0.5152,0.73,0.19399999999999998,64,149,213,7,5,2012,0,19,0,0,2,2,2,829127
2012-05-07,11696,2012-05-07,2,1,5,12,0,1,1,2,0.56,0.5303,0.68,0.2239,74,189,263,7,5,2012,0,19,0,0,2,2,2,829127
2012-05-07,11697,2012-05-07,2,1,5,13,0,1,1,2,0.6,0.6212,0.53,0.3284,75,197,272,7,5,2012,0,19,0,1,2,2,1,829127
2012-05-07,11698,2012-05-07,2,1,5,14,0,1,1,2,0.62,0.6212,0.5,0.3582,59,180,239,7,5,2012,0,19,0,1,2,2,1,829127
2012-05-07,11699,2012-05-07,2,1,5,15,0,1,1,2,0.62,0.6212,0.53,0.2985,76,186,262,7,5,2012,0,19,0,0,2,2,1,829127
2012-05-07,11700,2012-05-07,2,1,5,16,0,1,1,2,0.6,0.6212,0.53,0.3881,68,320,388,7,5,2012,0,19,0,1,3,2,1,829127
2012-05-07,11701,2012-05-07,2,1,5,17,0,1,1,2,0.6,0.6212,0.53,0.3284,102,667,769,7,5,2012,0,19,1,1,3,2,1,829127
2012-05-07,11702,2012-05-07,2,1,5,18,0,1,1,2,0.6,0.6212,0.53,0.3582,78,602,680,7,5,2012,0,19,1,1,3,2,1,829127
2012-05-07,11703,2012-05-07,2,1,5,19,0,1,1,1,0.58,0.5455,0.56,0.3284,83,463,546,7,5,2012,0,19,1,0,3,2,1,829127
2012-05-07,11704,2012-05-07,2,1,5,20,0,1,1,1,0.54,0.5152,0.52,0.2836,46,277,323,7,5,2012,0,19,0,0,4,2,1,829127
2012-05-07,11705,2012-05-07,2,1,5,21,0,1,1,2,0.54,0.5152,0.45,0.2239,37,210,247,7,5,2012,0,19,0,0,4,2,1,829127
2012-05-07,11706,2012-05-07,2,1,5,22,0,1,1,2,0.54,0.5152,0.45,0.2537,26,147,173,7,5,2012,0,19,0,0,5,2,1,829127
2012-05-07,11707,2012-05-07,2,1,5,23,0,1,1,2,0.54,0.5152,0.45,0.19399999999999998,21,92,113,7,5,2012,0,19,0,0,5,2,1,829127
2012-05-08,11708,2012-05-08,2,1,5,0,0,2,1,2,0.52,0.5,0.52,0.2537,10,28,38,8,5,2012,1,19,0,0,0,2,1,829127
2012-05-08,11709,2012-05-08,2,1,5,1,0,2,1,2,0.52,0.5,0.59,0.2239,6,3,9,8,5,2012,1,19,0,0,0,2,1,829127
2012-05-08,11710,2012-05-08,2,1,5,2,0,2,1,2,0.52,0.5,0.63,0.2985,9,7,16,8,5,2012,1,19,0,0,0,2,2,829127
2012-05-08,11711,2012-05-08,2,1,5,3,0,2,1,2,0.52,0.5,0.68,0.2836,2,4,6,8,5,2012,1,19,0,0,0,2,2,829127
2012-05-08,11712,2012-05-08,2,1,5,4,0,2,1,2,0.52,0.5,0.68,0.3284,0,5,5,8,5,2012,1,19,0,0,0,2,2,829127
2012-05-08,11713,2012-05-08,2,1,5,5,0,2,1,2,0.52,0.5,0.72,0.2836,0,20,20,8,5,2012,1,19,0,0,0,2,2,829127
2012-05-08,11714,2012-05-08,2,1,5,6,0,2,1,1,0.5,0.4848,0.77,0.2985,7,158,165,8,5,2012,1,19,0,0,0,2,2,829127
2012-05-08,11715,2012-05-08,2,1,5,7,0,2,1,1,0.52,0.5,0.72,0.2836,21,442,463,8,5,2012,1,19,1,0,1,2,2,829127
2012-05-08,11716,2012-05-08,2,1,5,8,0,2,1,2,0.54,0.5152,0.73,0.2985,36,605,641,8,5,2012,1,19,1,0,1,2,2,829127
2012-05-08,11717,2012-05-08,2,1,5,9,0,2,1,2,0.56,0.5303,0.68,0.3582,37,258,295,8,5,2012,1,19,1,0,2,2,2,829127
2012-05-08,11718,2012-05-08,2,1,5,10,0,2,1,2,0.58,0.5455,0.68,0.4179,46,111,157,8,5,2012,1,19,0,0,2,2,2,829127
2012-05-08,11719,2012-05-08,2,1,5,11,0,2,1,2,0.6,0.6061,0.64,0.3881,60,157,217,8,5,2012,1,19,0,0,2,2,2,829127
2012-05-08,11720,2012-05-08,2,1,5,12,0,2,1,2,0.62,0.6061,0.65,0.3284,60,203,263,8,5,2012,1,19,0,0,2,2,2,829127
2012-05-08,11721,2012-05-08,2,1,5,13,0,2,1,3,0.64,0.6061,0.65,0.2537,53,166,219,8,5,2012,1,19,0,0,2,2,2,829127
2012-05-08,11722,2012-05-08,2,1,5,14,0,2,1,3,0.62,0.6061,0.69,0.3284,8,63,71,8,5,2012,1,19,0,0,2,2,2,829127
2012-05-08,11723,2012-05-08,2,1,5,15,0,2,1,3,0.62,0.5909,0.73,0.2537,40,94,134,8,5,2012,1,19,0,0,2,2,2,829127
2012-05-08,11724,2012-05-08,2,1,5,16,0,2,1,3,0.64,0.6061,0.73,0.2239,54,335,389,8,5,2012,1,19,0,0,3,2,2,829127
2012-05-08,11725,2012-05-08,2,1,5,17,0,2,1,2,0.64,0.6061,0.69,0.2836,77,640,717,8,5,2012,1,19,1,0,3,2,2,829127
2012-05-08,11726,2012-05-08,2,1,5,18,0,2,1,2,0.64,0.6061,0.69,0.2836,69,641,710,8,5,2012,1,19,1,0,3,2,2,829127
2012-05-08,11727,2012-05-08,2,1,5,19,0,2,1,2,0.64,0.6061,0.69,0.2836,59,399,458,8,5,2012,1,19,1,0,3,2,2,829127
2012-05-08,11728,2012-05-08,2,1,5,20,0,2,1,2,0.64,0.6061,0.69,0.2836,40,262,302,8,5,2012,1,19,0,0,4,2,2,829127
2012-05-08,11729,2012-05-08,2,1,5,21,0,2,1,2,0.64,0.6061,0.65,0.2836,21,202,223,8,5,2012,1,19,0,0,4,2,2,829127
2012-05-08,11730,2012-05-08,2,1,5,22,0,2,1,3,0.6,0.5758,0.78,0.2537,13,134,147,8,5,2012,1,19,0,0,5,2,2,829127
2012-05-08,11731,2012-05-08,2,1,5,23,0,2,1,3,0.6,0.5758,0.78,0.3284,10,53,63,8,5,2012,1,19,0,0,5,2,2,829127
2012-05-09,11732,2012-05-09,2,1,5,0,0,3,1,2,0.58,0.5455,0.83,0.19399999999999998,8,27,35,9,5,2012,2,19,0,0,0,2,2,829127
